timestamp,co2 ['ppm'],humidity [],temperature ['oC']
2021-12-09 22:30:00+00:00,444,44,17.9
2021-12-09 22:45:00+00:00,455,44,18.1
2021-12-09 22:50:00+00:00,436,44,18.2
2021-12-09 22:55:00+00:00,431,44,18.2
2021-12-09 23:05:00+00:00,464,43,18.3
2021-12-09 23:10:00+00:00,441,43,18.3
2021-12-09 23:15:00+00:00,441,43,18.3
2021-12-09 23:20:00+00:00,445,43,18.4
2021-12-09 23:25:00+00:00,467,43,18.4
2021-12-09 23:30:00+00:00,435,43,18.4
2021-12-09 23:35:00+00:00,458,43,18.4
2021-12-09 23:45:00+00:00,452,43,18.4
2021-12-09 23:50:00+00:00,422,43,18.4
2021-12-09 23:55:00+00:00,448,43,18.4
2021-12-10 00:05:00+00:00,415,43,18.4
2021-12-10 00:10:00+00:00,411,43,18.3
2021-12-10 00:15:00+00:00,412,43,18.3
2021-12-10 00:20:00+00:00,410,43,18.3
2021-12-10 00:25:00+00:00,436,43,18.3
2021-12-10 00:30:00+00:00,405,43,18.3
2021-12-10 00:35:00+00:00,435,43,18.2
2021-12-10 00:40:00+00:00,404,42,18.2
2021-12-10 00:50:00+00:00,398,42,18.2
2021-12-10 00:55:00+00:00,402,42,18.2
2021-12-10 01:00:00+00:00,405,42,18.1
2021-12-10 01:05:00+00:00,400,42,18.1
2021-12-10 01:10:00+00:00,428,42,18.1
2021-12-10 01:15:00+00:00,401,42,18.1
2021-12-10 01:25:00+00:00,426,42,18.1
2021-12-10 01:30:00+00:00,429,42,18.1
2021-12-10 01:35:00+00:00,418,42,18.1
2021-12-10 01:45:00+00:00,399,42,18.1
2021-12-10 01:50:00+00:00,398,42,18.1
2021-12-10 01:55:00+00:00,395,42,18.1
2021-12-10 02:00:00+00:00,416,42,18
2021-12-10 02:10:00+00:00,425,42,18
2021-12-10 02:15:00+00:00,393,42,18
2021-12-10 02:20:00+00:00,424,42,18
2021-12-10 02:30:00+00:00,395,41,17.9
2021-12-10 02:35:00+00:00,399,41,17.9
2021-12-10 02:40:00+00:00,399,41,17.9
2021-12-10 02:55:00+00:00,426,41,17.9
2021-12-10 03:00:00+00:00,420,41,17.8
2021-12-10 03:15:00+00:00,426,41,17.8
2021-12-10 03:20:00+00:00,396,41,17.8
2021-12-10 03:25:00+00:00,422,41,17.8
2021-12-10 03:35:00+00:00,398,41,17.8
2021-12-10 03:40:00+00:00,393,41,17.8
2021-12-10 03:45:00+00:00,396,41,17.8
2021-12-10 04:00:00+00:00,400,41,17.7
2021-12-10 04:05:00+00:00,397,41,17.7
2021-12-10 04:10:00+00:00,399,41,17.7
2021-12-10 04:20:00+00:00,393,41,17.7
2021-12-10 04:25:00+00:00,423,41,17.7
2021-12-10 04:30:00+00:00,398,41,17.7
2021-12-10 04:35:00+00:00,398,41,17.7
2021-12-10 04:40:00+00:00,424,41,17.6
2021-12-10 04:45:00+00:00,399,41,17.6
2021-12-10 04:50:00+00:00,398,41,17.6
2021-12-10 04:55:00+00:00,396,40,17.6
2021-12-10 05:05:00+00:00,402,41,17.6
2021-12-10 05:10:00+00:00,395,41,17.5
2021-12-10 05:15:00+00:00,398,41,17.5
2021-12-10 05:20:00+00:00,422,40,17.5
2021-12-10 05:25:00+00:00,399,40,17.5
2021-12-10 05:30:00+00:00,398,40,17.5
2021-12-10 05:35:00+00:00,396,40,17.5
2021-12-10 05:40:00+00:00,394,40,17.5
2021-12-10 05:45:00+00:00,400,40,17.4
2021-12-10 05:50:00+00:00,407,40,17.4
2021-12-10 05:55:00+00:00,398,40,17.4
2021-12-10 06:00:00+00:00,421,40,17.4
2021-12-10 06:05:00+00:00,422,40,17.4
2021-12-10 06:10:00+00:00,421,40,17.4
2021-12-10 06:15:00+00:00,401,40,17.3
2021-12-10 06:20:00+00:00,399,40,17.3
2021-12-10 06:25:00+00:00,402,40,17.3
2021-12-10 06:30:00+00:00,397,40,17.3
2021-12-10 06:35:00+00:00,405,40,17.3
2021-12-10 06:40:00+00:00,431,40,17.3
2021-12-10 06:45:00+00:00,425,40,17.2
2021-12-10 06:50:00+00:00,428,40,17.2
2021-12-10 06:55:00+00:00,404,40,17.2
2021-12-10 07:00:00+00:00,404,40,17.2
2021-12-10 07:05:00+00:00,405,40,17.2
2021-12-10 07:10:00+00:00,432,40,17.2
2021-12-10 07:15:00+00:00,413,40,17.2
2021-12-10 07:20:00+00:00,432,40,17.2
2021-12-10 07:25:00+00:00,406,40,17.2
2021-12-10 07:35:00+00:00,412,40,17.2
2021-12-10 07:40:00+00:00,407,40,17.2
2021-12-10 07:45:00+00:00,428,40,17.2
2021-12-10 07:50:00+00:00,429,40,17.2
2021-12-10 07:55:00+00:00,434,40,17.2
2021-12-10 08:00:00+00:00,405,40,17.2
2021-12-10 08:05:00+00:00,406,40,17.2
2021-12-10 08:10:00+00:00,434,40,17.2
2021-12-10 08:15:00+00:00,407,40,17.2
2021-12-10 08:20:00+00:00,405,40,17.2
2021-12-10 08:25:00+00:00,433,40,17.2
2021-12-10 08:30:00+00:00,403,40,17.2
2021-12-10 08:35:00+00:00,432,40,17.2
2021-12-10 09:00:00+00:00,433,40,17.2
2021-12-10 09:05:00+00:00,408,40,17.2
2021-12-10 09:10:00+00:00,407,40,17.2
2021-12-10 09:25:00+00:00,433,40,17.1
2021-12-10 09:30:00+00:00,434,40,17.1
2021-12-10 09:35:00+00:00,413,40,17.1
2021-12-10 09:45:00+00:00,449,40,16.9
2021-12-10 09:50:00+00:00,420,41,16.8
2021-12-10 10:00:00+00:00,432,41,16.7
2021-12-10 10:05:00+00:00,435,41,16.7
2021-12-10 10:10:00+00:00,467,41,16.7
2021-12-10 10:15:00+00:00,438,41,16.6
2021-12-10 10:20:00+00:00,467,41,16.6
2021-12-10 10:25:00+00:00,436,41,16.7
2021-12-10 10:30:00+00:00,472,41,16.6
2021-12-10 10:35:00+00:00,450,41,16.5
2021-12-10 10:45:00+00:00,455,42,16.4
2021-12-10 10:50:00+00:00,454,42,16.4
2021-12-10 10:55:00+00:00,450,42,16.4
2021-12-10 11:00:00+00:00,458,42,16.5
2021-12-10 11:05:00+00:00,451,42,16.7
2021-12-10 11:10:00+00:00,456,42,16.7
2021-12-10 11:15:00+00:00,479,42,16.7
2021-12-10 11:20:00+00:00,476,42,16.7
2021-12-10 11:25:00+00:00,480,42,16.7
2021-12-10 11:30:00+00:00,465,42,16.7
2021-12-10 11:35:00+00:00,457,42,16.7
2021-12-10 11:40:00+00:00,453,42,16.8
2021-12-10 11:45:00+00:00,443,42,17
2021-12-10 11:50:00+00:00,464,41,17.5
2021-12-10 12:00:00+00:00,454,40,18.4
2021-12-10 12:05:00+00:00,433,40,18.5
2021-12-10 12:10:00+00:00,449,40,18.7
2021-12-10 12:15:00+00:00,420,39,18.9
2021-12-10 12:25:00+00:00,427,39,19.4
2021-12-10 12:30:00+00:00,454,39,19.4
2021-12-10 12:35:00+00:00,431,38,19.5
2021-12-10 12:45:00+00:00,430,39,19.4
2021-12-10 12:50:00+00:00,426,39,19.4
2021-12-10 12:55:00+00:00,450,39,19.4
2021-12-10 13:10:00+00:00,445,39,19
2021-12-10 13:15:00+00:00,415,39,19.1
2021-12-10 13:20:00+00:00,440,39,19.2
2021-12-10 13:30:00+00:00,420,37,20.2
2021-12-10 13:35:00+00:00,422,37,20.6
2021-12-10 13:40:00+00:00,425,36,21.4
2021-12-10 13:45:00+00:00,455,36,21.4
2021-12-10 13:50:00+00:00,434,35,21.6
2021-12-10 13:55:00+00:00,416,35,21.5
2021-12-10 14:10:00+00:00,421,35,21.5
2021-12-10 14:15:00+00:00,451,36,21.2
2021-12-10 14:35:00+00:00,457,37,20.4
2021-12-10 14:40:00+00:00,432,37,20.4
2021-12-10 14:50:00+00:00,470,37,20.3
2021-12-10 14:55:00+00:00,484,37,20.4
2021-12-10 15:00:00+00:00,463,38,19.9
2021-12-10 15:05:00+00:00,467,38,19.9
2021-12-10 15:15:00+00:00,447,39,19
2021-12-10 15:20:00+00:00,435,39,18.9
2021-12-10 15:25:00+00:00,440,39,18.6
2021-12-10 20:05:00+00:00,443,41,17
2021-12-10 21:15:00+00:00,418,41,16.9
2021-12-11 00:50:00+00:00,409,41,16.6
2021-12-11 01:55:00+00:00,436,41,16.6
2021-12-11 02:00:00+00:00,409,41,16.6
2021-12-11 05:40:00+00:00,406,43,16.5
2021-12-11 06:40:00+00:00,407,43,16.6
2021-12-11 11:15:00+00:00,425,44,16.7
2021-12-11 11:55:00+00:00,432,45,16.6
2021-12-11 15:55:00+00:00,393,49,16.9
2021-12-11 16:00:00+00:00,405,49,16.9
2021-12-11 16:40:00+00:00,432,50,17
2021-12-11 20:40:00+00:00,405,53,17.3
2021-12-11 21:25:00+00:00,423,53,17.3
2021-12-11 21:30:00+00:00,401,53,17.3
2021-12-12 01:30:00+00:00,430,52,17.3
2021-12-12 02:15:00+00:00,402,52,17.3
2021-12-12 06:05:00+00:00,404,51,17.3
2021-12-12 07:00:00+00:00,407,51,17.3
2021-12-12 10:50:00+00:00,432,51,17.4
2021-12-12 11:50:00+00:00,412,50,17.5
2021-12-12 15:35:00+00:00,424,50,17.8
2021-12-12 15:40:00+00:00,420,50,17.8
2021-12-12 16:35:00+00:00,420,51,17.9
2021-12-12 20:15:00+00:00,433,54,17.9
2021-12-12 20:20:00+00:00,408,54,17.9
2021-12-12 21:15:00+00:00,432,54,17.9
2021-12-12 21:20:00+00:00,407,54,17.9
2021-12-13 01:05:00+00:00,405,55,17.7
2021-12-13 01:10:00+00:00,432,55,17.7
2021-12-13 02:10:00+00:00,410,52,17.5
2021-12-13 05:55:00+00:00,405,50,17.2
2021-12-13 06:55:00+00:00,434,50,17.1
2021-12-13 10:25:00+00:00,420,49,17.2
2021-12-13 10:30:00+00:00,420,49,17.2
2021-12-13 11:25:00+00:00,485,49,17.3
2021-12-13 11:30:00+00:00,459,49,17.3
2021-12-13 13:20:00+00:00,479,49,17.4
2021-12-13 13:25:00+00:00,476,49,17.3
2021-12-13 13:30:00+00:00,485,49,17.4
2021-12-13 13:35:00+00:00,478,49,17.3
2021-12-13 13:40:00+00:00,479,49,17.3
2021-12-13 13:45:00+00:00,478,49,17.3
2021-12-13 14:00:00+00:00,465,49,17.3
2021-12-13 14:05:00+00:00,486,49,17.3
2021-12-13 14:10:00+00:00,464,49,17.3
2021-12-13 15:00:00+00:00,460,49,17.2
2021-12-13 15:55:00+00:00,479,49,17.2
2021-12-13 16:00:00+00:00,494,49,17.2
2021-12-13 19:00:00+00:00,488,48,17.3
2021-12-13 20:05:00+00:00,456,48,17
2021-12-13 23:35:00+00:00,420,47,16.7
2021-12-13 23:40:00+00:00,417,47,16.7
2021-12-14 00:40:00+00:00,414,46,16.7
2021-12-14 04:10:00+00:00,441,46,16.3
2021-12-14 05:05:00+00:00,408,46,16.2
2021-12-14 05:10:00+00:00,411,46,16.2
2021-12-14 06:25:00+00:00,436,46,16.2
2021-12-14 06:30:00+00:00,434,46,16.2
2021-12-14 06:35:00+00:00,405,46,16.2
2021-12-14 06:45:00+00:00,406,46,16.2
2021-12-14 06:50:00+00:00,414,46,16.2
2021-12-14 06:55:00+00:00,412,46,16.2
2021-12-14 07:05:00+00:00,414,46,16.2
2021-12-14 07:10:00+00:00,417,47,16.2
2021-12-14 07:15:00+00:00,436,47,16.2
2021-12-14 07:25:00+00:00,413,47,16.2
2021-12-14 07:30:00+00:00,407,47,16.2
2021-12-14 07:35:00+00:00,410,47,16.2
2021-12-14 07:45:00+00:00,421,47,16.2
2021-12-14 07:50:00+00:00,407,47,16.2
2021-12-14 07:55:00+00:00,410,47,16.2
2021-12-14 08:05:00+00:00,408,47,16.2
2021-12-14 08:10:00+00:00,411,47,16.2
2021-12-14 08:15:00+00:00,443,47,16.2
2021-12-14 08:25:00+00:00,414,47,16.2
2021-12-14 08:30:00+00:00,433,47,16.2
2021-12-14 08:35:00+00:00,416,47,16.2
2021-12-14 08:45:00+00:00,432,47,16.2
2021-12-14 08:50:00+00:00,415,47,16.2
2021-12-14 08:55:00+00:00,414,47,16.2
2021-12-14 09:05:00+00:00,433,47,16.2
2021-12-14 09:10:00+00:00,409,47,16.2
2021-12-14 09:30:00+00:00,405,47,16.2
2021-12-14 09:35:00+00:00,406,47,16.2
2021-12-14 09:50:00+00:00,405,47,16.2
2021-12-14 10:05:00+00:00,446,51,14.9
2021-12-14 10:10:00+00:00,422,51,14.9
2021-12-14 10:25:00+00:00,455,54,13.9
2021-12-14 10:30:00+00:00,426,54,13.8
2021-12-14 10:45:00+00:00,452,56,13.4
2021-12-14 10:50:00+00:00,427,57,13.5
2021-12-14 11:00:00+00:00,465,57,14.1
2021-12-14 11:05:00+00:00,438,57,14.2
2021-12-14 11:20:00+00:00,459,56,14.8
2021-12-14 11:25:00+00:00,433,56,15
2021-12-14 11:40:00+00:00,502,56,15.4
2021-12-14 11:45:00+00:00,465,56,15.4
2021-12-14 11:55:00+00:00,,56,15.7
2021-12-14 12:00:00+00:00,466,56,15.7
2021-12-14 12:15:00+00:00,452,55,16
2021-12-14 12:20:00+00:00,452,55,16.3
2021-12-14 12:35:00+00:00,475,53,16.9
2021-12-14 12:40:00+00:00,476,53,17
2021-12-14 12:55:00+00:00,435,52,17.2
2021-12-14 13:10:00+00:00,456,52,17.3
2021-12-14 13:15:00+00:00,420,52,17.2
2021-12-14 13:30:00+00:00,452,53,16.9
2021-12-14 13:35:00+00:00,432,53,16.9
2021-12-14 13:50:00+00:00,451,54,16.9
2021-12-14 13:55:00+00:00,475,54,17
2021-12-14 14:10:00+00:00,465,54,16.9
2021-12-14 14:25:00+00:00,439,53,17.6
2021-12-14 14:30:00+00:00,437,53,17.6
2021-12-14 14:45:00+00:00,503,53,17.5
2021-12-14 14:50:00+00:00,471,53,17.6
2021-12-14 15:05:00+00:00,459,53,17.4
2021-12-14 15:10:00+00:00,462,53,17.5
2021-12-14 15:25:00+00:00,445,53,17.6
2021-12-14 15:30:00+00:00,469,52,17.6
2021-12-14 15:40:00+00:00,460,53,17.4
2021-12-14 15:45:00+00:00,432,53,17.3
2021-12-14 15:50:00+00:00,452,53,17.4
2021-12-14 16:00:00+00:00,428,53,17.6
2021-12-14 16:05:00+00:00,431,53,17.5
2021-12-14 16:20:00+00:00,435,53,17.6
2021-12-14 16:25:00+00:00,428,53,17.5
2021-12-14 16:45:00+00:00,451,53,17.6
2021-12-14 16:50:00+00:00,434,53,17.6
2021-12-14 16:55:00+00:00,429,53,17.6
2021-12-14 17:00:00+00:00,423,53,17.5
2021-12-14 17:05:00+00:00,448,53,17.4
2021-12-14 17:10:00+00:00,432,54,17.3
2021-12-14 17:15:00+00:00,439,53,17.3
2021-12-14 17:20:00+00:00,413,54,17.2
2021-12-14 17:25:00+00:00,441,54,17.3
2021-12-14 17:30:00+00:00,437,54,17.3
2021-12-14 17:35:00+00:00,438,53,17.3
2021-12-14 17:40:00+00:00,426,54,17.1
2021-12-14 17:45:00+00:00,409,54,17.2
2021-12-14 17:55:00+00:00,415,54,17.2
2021-12-14 18:00:00+00:00,413,53,17.4
2021-12-14 18:15:00+00:00,416,53,17.5
2021-12-14 18:20:00+00:00,420,53,17.5
2021-12-14 18:35:00+00:00,425,53,17.6
2021-12-14 18:40:00+00:00,425,53,17.8
2021-12-14 18:55:00+00:00,430,52,18
2021-12-14 19:00:00+00:00,431,53,18
2021-12-14 19:10:00+00:00,458,53,18
2021-12-14 19:15:00+00:00,463,53,18
2021-12-14 19:20:00+00:00,435,52,18
2021-12-14 19:25:00+00:00,436,52,18.2
2021-12-14 19:30:00+00:00,436,52,18.3
2021-12-14 19:35:00+00:00,445,52,18.2
2021-12-14 19:40:00+00:00,421,52,18.3
2021-12-14 19:45:00+00:00,443,52,18.4
2021-12-14 19:50:00+00:00,413,52,18.3
2021-12-14 19:55:00+00:00,445,52,18.3
2021-12-14 20:00:00+00:00,434,52,18.2
2021-12-14 20:05:00+00:00,419,52,18.3
2021-12-14 20:10:00+00:00,406,52,18.5
2021-12-14 20:15:00+00:00,412,52,18.4
2021-12-14 20:20:00+00:00,432,52,18.4
2021-12-14 20:25:00+00:00,403,52,18.2
2021-12-14 20:30:00+00:00,405,52,18.5
2021-12-14 20:40:00+00:00,434,52,18.2
2021-12-14 20:45:00+00:00,406,52,18.3
2021-12-14 20:50:00+00:00,432,53,18.2
2021-12-14 21:00:00+00:00,422,53,18.3
2021-12-14 21:05:00+00:00,432,52,18.4
2021-12-14 21:10:00+00:00,424,53,18.3
2021-12-14 21:15:00+00:00,404,52,18.3
2021-12-14 21:20:00+00:00,429,53,18.3
2021-12-14 21:25:00+00:00,429,53,18.2
2021-12-14 23:25:00+00:00,441,49,19.2
2021-12-15 01:45:00+00:00,422,51,18.5
2021-12-15 04:05:00+00:00,408,52,18.2
2021-12-15 06:25:00+00:00,405,53,17.9
2021-12-15 07:55:00+00:00,409,53,17.9
2021-12-15 08:00:00+00:00,438,53,17.9
2021-12-15 08:15:00+00:00,420,54,18
2021-12-15 08:20:00+00:00,453,54,18.1
2021-12-15 08:35:00+00:00,420,53,18.8
2021-12-15 08:40:00+00:00,441,53,18.9
2021-12-15 08:55:00+00:00,456,52,19.4
2021-12-15 09:00:00+00:00,435,52,19.4
2021-12-15 09:15:00+00:00,433,52,19.8
2021-12-15 09:20:00+00:00,430,51,19.8
2021-12-15 09:35:00+00:00,452,51,20.3
2021-12-15 09:40:00+00:00,444,51,20.1
2021-12-15 09:45:00+00:00,475,52,19.7
2021-12-15 09:50:00+00:00,453,53,19.3
2021-12-15 09:55:00+00:00,468,55,18.7
2021-12-15 10:00:00+00:00,450,55,18.5
2021-12-15 10:05:00+00:00,444,56,18.4
2021-12-15 10:10:00+00:00,476,56,18.2
2021-12-15 10:15:00+00:00,466,56,18.1
2021-12-15 10:20:00+00:00,444,56,18.2
2021-12-15 10:25:00+00:00,448,56,18.4
2021-12-15 10:35:00+00:00,454,56,18.5
2021-12-15 10:40:00+00:00,466,56,18.6
2021-12-15 10:45:00+00:00,435,56,18.6
2021-12-15 10:50:00+00:00,438,56,18.6
2021-12-15 10:55:00+00:00,463,56,18.7
2021-12-15 11:00:00+00:00,436,56,18.7
2021-12-15 11:05:00+00:00,442,56,18.8
2021-12-15 11:10:00+00:00,472,56,18.9
2021-12-15 11:15:00+00:00,464,55,19.3
2021-12-15 11:20:00+00:00,435,54,19.4
2021-12-15 11:25:00+00:00,422,54,19.6
2021-12-15 11:30:00+00:00,428,54,19.6
2021-12-15 11:35:00+00:00,420,53,20
2021-12-15 11:40:00+00:00,419,53,19.9
2021-12-15 11:45:00+00:00,448,54,19.7
2021-12-15 11:50:00+00:00,443,54,19.6
2021-12-15 11:55:00+00:00,444,55,19.1
2021-12-15 12:00:00+00:00,420,55,19
2021-12-15 12:05:00+00:00,454,55,19.2
2021-12-15 12:10:00+00:00,434,55,19.3
2021-12-15 12:15:00+00:00,430,55,19.5
2021-12-15 12:20:00+00:00,433,54,19.6
2021-12-15 12:25:00+00:00,435,54,19.9
2021-12-15 12:30:00+00:00,450,53,20.1
2021-12-15 12:35:00+00:00,460,52,20.9
2021-12-15 12:40:00+00:00,465,51,21.3
2021-12-15 12:45:00+00:00,453,51,21.6
2021-12-15 12:50:00+00:00,456,51,21.7
2021-12-15 12:55:00+00:00,439,51,21.3
2021-12-15 13:00:00+00:00,455,52,21.1
2021-12-15 13:05:00+00:00,464,52,20.9
2021-12-15 13:10:00+00:00,441,52,20.7
2021-12-15 13:15:00+00:00,456,52,20.7
2021-12-15 13:20:00+00:00,437,53,20.6
2021-12-15 13:25:00+00:00,442,54,20.1
2021-12-15 13:30:00+00:00,465,54,20.1
2021-12-15 13:35:00+00:00,502,54,20.3
2021-12-15 13:40:00+00:00,492,53,20.4
2021-12-15 13:45:00+00:00,464,53,20.4
2021-12-15 13:50:00+00:00,478,54,20.3
2021-12-15 13:55:00+00:00,455,54,20.2
2021-12-15 14:00:00+00:00,502,54,20.3
2021-12-15 14:05:00+00:00,489,53,20.7
2021-12-15 14:10:00+00:00,463,53,20.6
2021-12-15 14:15:00+00:00,495,54,20.4
2021-12-15 14:20:00+00:00,486,54,20.4
2021-12-15 14:25:00+00:00,496,54,20.4
2021-12-15 14:30:00+00:00,496,54,20.4
2021-12-15 14:40:00+00:00,457,54,20.4
2021-12-15 14:45:00+00:00,487,54,20.5
2021-12-15 14:50:00+00:00,444,53,20.7
2021-12-15 15:00:00+00:00,445,53,20.8
2021-12-15 15:05:00+00:00,442,53,20.9
2021-12-15 15:10:00+00:00,446,52,20.9
2021-12-15 15:20:00+00:00,466,54,20.3
2021-12-15 15:25:00+00:00,455,53,20.4
2021-12-15 15:40:00+00:00,490,53,20.8
2021-12-15 15:45:00+00:00,483,53,20.7
2021-12-15 15:50:00+00:00,489,53,20.8
2021-12-15 15:55:00+00:00,459,53,20.7
2021-12-15 16:00:00+00:00,451,53,20.7
2021-12-15 16:05:00+00:00,450,53,20.5
2021-12-15 16:10:00+00:00,519,53,20.8
2021-12-15 16:15:00+00:00,468,53,21
2021-12-15 16:20:00+00:00,475,52,20.9
2021-12-15 16:25:00+00:00,506,52,21
2021-12-15 16:30:00+00:00,504,53,20.8
2021-12-15 16:35:00+00:00,520,53,20.8
2021-12-15 16:40:00+00:00,496,52,21.1
2021-12-15 16:45:00+00:00,501,52,21.2
2021-12-15 16:55:00+00:00,521,51,21.4
2021-12-15 17:00:00+00:00,552,51,21.6
2021-12-15 17:05:00+00:00,516,50,21.8
2021-12-15 17:15:00+00:00,494,50,21.7
2021-12-15 17:20:00+00:00,514,51,21.4
2021-12-15 17:25:00+00:00,480,51,21.3
2021-12-15 17:30:00+00:00,466,52,20.7
2021-12-15 17:35:00+00:00,465,52,20.6
2021-12-15 17:40:00+00:00,495,54,20.1
2021-12-15 17:45:00+00:00,467,54,20.2
2021-12-15 17:50:00+00:00,465,53,20.4
2021-12-15 17:55:00+00:00,471,52,20.8
2021-12-15 18:00:00+00:00,508,52,21
2021-12-15 18:05:00+00:00,464,51,21.3
2021-12-15 18:10:00+00:00,471,51,21.3
2021-12-15 18:15:00+00:00,460,52,20.9
2021-12-15 18:20:00+00:00,448,52,20.8
2021-12-15 18:25:00+00:00,492,53,20.3
2021-12-15 18:30:00+00:00,466,53,20.2
2021-12-15 18:40:00+00:00,437,55,19.5
2021-12-15 18:45:00+00:00,445,56,19.1
2021-12-15 18:50:00+00:00,464,56,19.1
2021-12-15 19:00:00+00:00,437,57,18.6
2021-12-15 19:05:00+00:00,435,57,18.6
2021-12-15 19:10:00+00:00,437,56,18.8
2021-12-15 19:20:00+00:00,444,56,19
2021-12-15 19:25:00+00:00,436,56,19
2021-12-15 19:30:00+00:00,446,56,19
2021-12-15 19:35:00+00:00,448,56,19
2021-12-15 19:40:00+00:00,446,56,18.9
2021-12-15 19:45:00+00:00,446,56,18.9
2021-12-15 19:50:00+00:00,448,55,19
2021-12-15 19:55:00+00:00,440,56,18.9
2021-12-15 20:00:00+00:00,443,55,19
2021-12-15 20:05:00+00:00,465,55,19
2021-12-15 20:10:00+00:00,446,55,19.2
2021-12-15 20:15:00+00:00,438,55,19.2
2021-12-15 20:20:00+00:00,444,55,19.1
2021-12-15 20:25:00+00:00,435,55,19.2
2021-12-15 21:05:00+00:00,452,57,18.5
2021-12-15 21:10:00+00:00,436,57,18.4
2021-12-15 21:15:00+00:00,437,57,18.3
2021-12-15 21:20:00+00:00,464,57,18.4
2021-12-15 21:25:00+00:00,479,56,18.6
2021-12-15 21:30:00+00:00,438,56,18.8
2021-12-15 21:35:00+00:00,435,56,18.7
2021-12-15 21:40:00+00:00,475,56,18.6
2021-12-15 21:45:00+00:00,439,56,18.5
2021-12-15 21:50:00+00:00,473,57,18.3
2021-12-15 21:55:00+00:00,459,58,18.2
2021-12-15 22:00:00+00:00,449,59,17.9
2021-12-15 22:05:00+00:00,444,59,17.9
2021-12-15 22:10:00+00:00,457,59,17.9
2021-12-15 22:15:00+00:00,495,58,18
2021-12-15 22:20:00+00:00,450,58,18.2
2021-12-15 22:25:00+00:00,461,57,18.5
2021-12-15 22:30:00+00:00,469,56,18.7
2021-12-15 22:35:00+00:00,469,56,18.9
2021-12-15 22:40:00+00:00,483,55,19.1
2021-12-15 22:45:00+00:00,471,55,19.1
2021-12-15 22:50:00+00:00,479,55,19.2
2021-12-15 22:55:00+00:00,479,55,19.3
2021-12-15 23:00:00+00:00,479,54,19.4
2021-12-15 23:05:00+00:00,483,54,19.4
2021-12-15 23:10:00+00:00,512,54,19.4
2021-12-15 23:15:00+00:00,476,54,19.4
2021-12-15 23:20:00+00:00,465,54,19.4
2021-12-15 23:25:00+00:00,463,54,19.4
2021-12-15 23:30:00+00:00,490,54,19.4
2021-12-15 23:35:00+00:00,456,54,19.4
2021-12-15 23:40:00+00:00,464,54,19.4
2021-12-15 23:45:00+00:00,471,54,19.4
2021-12-15 23:50:00+00:00,460,54,19.4
2021-12-15 23:55:00+00:00,449,54,19.4
2021-12-16 00:05:00+00:00,445,54,19.4
2021-12-16 00:10:00+00:00,454,54,19.4
2021-12-16 00:15:00+00:00,469,54,19.4
2021-12-16 00:20:00+00:00,438,54,19.4
2021-12-16 00:25:00+00:00,440,54,19.4
2021-12-16 00:30:00+00:00,435,54,19.4
2021-12-16 00:35:00+00:00,465,54,19.3
2021-12-16 00:40:00+00:00,431,54,19.4
2021-12-16 00:45:00+00:00,463,54,19.4
2021-12-16 00:50:00+00:00,446,54,19.3
2021-12-16 00:55:00+00:00,435,54,19.3
2021-12-16 01:00:00+00:00,457,54,19.3
2021-12-16 01:05:00+00:00,457,54,19.3
2021-12-16 01:10:00+00:00,439,54,19.3
2021-12-16 01:15:00+00:00,427,54,19.3
2021-12-16 01:20:00+00:00,432,54,19.3
2021-12-16 01:25:00+00:00,428,54,19.3
2021-12-16 01:30:00+00:00,426,54,19.3
2021-12-16 01:35:00+00:00,429,54,19.3
2021-12-16 01:40:00+00:00,450,54,19.3
2021-12-16 01:45:00+00:00,424,54,19.3
2021-12-16 01:50:00+00:00,421,54,19.3
2021-12-16 01:55:00+00:00,448,54,19.3
2021-12-16 02:00:00+00:00,420,54,19.3
2021-12-16 02:05:00+00:00,421,54,19.3
2021-12-16 02:10:00+00:00,451,54,19.3
2021-12-16 02:15:00+00:00,451,54,19.3
2021-12-16 02:20:00+00:00,423,54,19.2
2021-12-16 02:25:00+00:00,426,54,19.2
2021-12-16 02:30:00+00:00,420,54,19.2
2021-12-16 02:35:00+00:00,450,54,19.2
2021-12-16 02:40:00+00:00,451,54,19.2
2021-12-16 02:45:00+00:00,420,54,19.2
2021-12-16 02:50:00+00:00,423,54,19.2
2021-12-16 02:55:00+00:00,420,54,19.2
2021-12-16 03:00:00+00:00,453,54,19.2
2021-12-16 03:05:00+00:00,447,54,19.2
2021-12-16 03:10:00+00:00,420,54,19.2
2021-12-16 03:15:00+00:00,422,54,19.2
2021-12-16 03:20:00+00:00,420,54,19.2
2021-12-16 03:25:00+00:00,420,54,19.1
2021-12-16 03:30:00+00:00,424,54,19.1
2021-12-16 03:35:00+00:00,451,54,19.1
2021-12-16 03:40:00+00:00,450,54,19.1
2021-12-16 03:45:00+00:00,422,54,19.1
2021-12-16 03:50:00+00:00,450,54,19.1
2021-12-16 03:55:00+00:00,448,54,19.1
2021-12-16 04:00:00+00:00,447,54,19.1
2021-12-16 04:05:00+00:00,420,54,19.1
2021-12-16 04:10:00+00:00,432,54,19.1
2021-12-16 04:15:00+00:00,420,54,19.1
2021-12-16 04:20:00+00:00,415,54,19.1
2021-12-16 04:25:00+00:00,420,54,19.1
2021-12-16 04:30:00+00:00,447,54,19.1
2021-12-16 04:35:00+00:00,420,54,19.1
2021-12-16 04:40:00+00:00,421,54,19.1
